Date,Open,High,Low,Close,Adj Close,Volume
2014-06-20,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.08003807067871,403592000
2014-06-23,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.062362670898438,174776000
2014-06-24,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.940876007080078,156144000
2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,19.958541870117188,147476000
2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.077821731567383,130516000
2014-06-27,22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.316370010375977,256116000
2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.526206970214844,197929200
2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.656522750854492,152892000
2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.64769172668457,113860000
2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.769168853759766,91567200
2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.197673797607422,225872000
2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.06072998046875,260888000
2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.06956672668457,145744000
2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,20.99226188659668,158744000
2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.03201675415039,136072000
2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.303699493408203,171240000
2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.054101943969727,181911600
2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.934829711914062,213585200
2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.561546325683594,229192000
2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.857526779174805,199952000
2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.74929428100586,156316000
2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.92157745361328,220788000
2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.467147827148438,371672000
2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.43181800842285,182916000
2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.57316780090332,173876000
2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.871349334716797,221272000
2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.729999542236328,172572000
2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.679195404052734,132040000
2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.115951538085938,227372000
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.233015060424805,194044000
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.11374855041504,159832000
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.009931564331055,223732000
2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.97458839416504,154232000
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.97236442565918,186844000
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.030078887939453,167460000
2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.30755615234375,146340000
2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.303112030029297,135180000
2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.585025787353516,127664000
2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.64274024963379,112464000
2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.749282836914062,195804000
2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.0112247467041,190288000
2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.315324783325195,277596000
2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.32420539855957,210796000
2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.326431274414062,133912000
2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.49068832397461,176736000
2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.539525985717773,161080000
2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.39524269104004,132608000
2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.670494079589844,209476000
2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.697132110595703,273840000
2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.752622604370117,178380000
2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.930208206176758,214256000
2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.962385177612305,501684000
2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.780372619628906,342872000
2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,21.969043731689453,233828000
2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.833633422851562,185426800
2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.751510620117188,759385200
2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.41965675354004,403478400
2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.515108108520508,249412400
2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.566162109375,250504400
2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.55950355529785,245266000
2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.388580322265625,267632400
2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.54840087890625,243706000
2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.595022201538086,149197600
2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.41078758239746,283609600
2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.4329776763916,211153600
2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.783700942993164,253608800
2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.58614158630371,240687200
2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.72487449645996,400368000
2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,22.364166259765625,249482000
2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.222097396850586,199065200
2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.364166259765625,221056400
2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.015661239624023,205965200
2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.175487518310547,191031200
2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.11332893371582,173878400
2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.11332893371582,148204800
2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,21.920202255249023,168376800
2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.375268936157227,229618800
2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.424097061157227,309506000
2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.35972785949707,265326400
2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.155498504638672,214333600
2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,21.920202255249023,254754400
2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.65161895751953,403734400
2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.36748695373535,288618000
2014-10-17,24.375,24.75,24.202499389648438,24.417499542236328,21.68047523498535,272718800
2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.144411087036133,310069200
2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.7459659576416,378495600
2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,22.86139488220215,273052400
2014-10-23,26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,23.269824981689453,284298800
2014-10-24,26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,23.356395721435547,188215600
2014-10-27,26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,23.33197784423828,136750800
2014-10-28,26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,23.693805694580078,192243600
2014-10-29,26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,23.826988220214844,210751600
2014-10-30,26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,23.747079849243164,162619200
2014-10-31,27.002500534057617,27.010000228881836,26.802499771118164,27.0,23.973493576049805,178557200
2014-11-03,27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,24.284263610839844,209130400
2014-11-04,27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,24.106679916381836,166297600
2014-11-05,27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,24.16439437866211,149743600
2014-11-06,27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,24.233501434326172,139874000
2014-11-07,27.1875,27.329999923706055,27.137500762939453,27.252500534057617,24.302621841430664,134766000
2014-11-10,27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,24.262489318847656,108782000
2014-11-11,27.174999237060547,27.4375,27.100000381469727,27.424999237060547,24.456439971923828,109769200
2014-11-12,27.344999313354492,27.857500076293945,27.342500686645508,27.8125,24.802000045776367,187769600
2014-11-13,27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,25.15201187133789,238091600
2014-11-14,28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,25.455211639404297,176254400
2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.412853240966797,186986800
2014-11-18,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.742813110351562,176896000
2014-11-19,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.5644588470459,167476800
2014-11-20,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,25.93007469177246,173582000
2014-11-21,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,25.965747833251953,228717200
2014-11-24,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.447294235229492,189803200
2014-11-25,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.21766471862793,275361600
2014-11-26,29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.529783248901367,163073200
2014-11-28,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.51417350769043,99257600
2014-12-01,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.65362548828125,335256000
2014-12-02,28.375,28.9375,28.1875,28.657499313354492,25.55553436279297,237395600
2014-12-03,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,25.84535789489746,172253600
2014-12-04,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.747262954711914,168178000
2014-12-05,28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.63802146911621,153275600
2014-12-08,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.058380126953125,230659600
2014-12-09,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.44183921813965,240832000
2014-12-10,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,24.958057403564453,178261200
2014-12-11,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,24.884485244750977,165606800
2014-12-12,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.463134765625,224112400
2014-12-15,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.12872314453125,268872400
2014-12-16,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,23.79877471923828,243162800
2014-12-17,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,24.391794204711914,213647200
2014-12-18,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,25.114112854003906,236024800
2014-12-19,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,24.920156478881836,353719200
2014-12-22,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,25.17877197265625,180670000
2014-12-23,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,25.089590072631836,104113600
2014-12-24,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,24.971431732177734,57918400
2014-12-26,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,25.412853240966797,134884000
2014-12-29,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,25.395021438598633,110395600
2014-12-30,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,25.08513069152832,119526000
2014-12-31,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,24.608047485351562,165613600
2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.37395668029785,212818400
2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.68730354309082,257142000
2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.689529418945312,263188400
2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.02172088623047,160423600
2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,24.944683074951172,237458000
2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,24.971431732177734,214798000
2015-01-12,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.356122970581055,198603200
2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.57237434387207,268367600
2015-01-14,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.47873878479004,195826400
2015-01-15,27.5,27.514999389648438,26.665000915527344,26.704999923706055,23.81438446044922,240056000
2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.629337310791016,314053200
2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.23797035217285,199599600
2015-01-21,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.423006057739258,194303600
2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.058380126953125,215185600
2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.187681198120117,185859200
2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.214439392089844,222460000
2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.331600189208984,382274800
2015-01-28,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.707136154174805,585908400
2015-01-29,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.507488250732422,337745600
2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.11957550048828,334982000
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.447294235229492,250956400
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.451749801635742,207662800
2015-02-04,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.654621124267578,280598800
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,26.844877243041992,168984800
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.61881446838379,174826400
